acc,Bamfordvirae,Fungi,Heunggongvirae,Loebvirae,Metazoa,Orthornavirae,Pararnavirae,Sangervirae,Shotokuvirae,Viridiplantae,class
SRR22709662,0.0,211.0,6569.0,7.0,9407.0,0.0,0.0,112.0,0.0,22927.0,1
SRR22709663,0.0,60.0,701.0,18.0,1033.0,59.0,0.0,8.0,0.0,1603.0,1
SRR22709664,0.0,0.0,3210.0,419.0,11330.0,8200.0,0.0,24.0,0.0,2303.0,0
SRR22709665,0.0,2.0,1896.0,9.0,6536.0,52.0,0.0,5.0,0.0,29212.0,1
SRR22709666,0.0,2538.0,19803.0,22.0,4732.0,935.0,0.0,2.0,0.0,2952.0,1
SRR22709667,0.0,0.0,1733.0,2.0,22062.0,39.0,0.0,1.0,0.0,558.0,1
SRR22709668,0.0,1533.0,763.0,5.0,2958.0,28.0,0.0,1.0,0.0,184.0,0
SRR22709669,0.0,0.0,1579.0,15.0,11055.0,13.0,0.0,11.0,0.0,30613.0,0
SRR22709670,0.0,0.0,4417.0,198.0,1238.0,1995.0,0.0,25.0,0.0,3737.0,0
SRR22709671,0.0,447.0,7562.0,478.0,28241.0,937.0,0.0,103.0,1.0,1767.0,1
SRR22709672,0.0,0.0,2897.0,32.0,1390.0,654.0,0.0,8.0,0.0,161.0,1
SRR22709673,0.0,0.0,1048.0,24.0,124.0,121.0,0.0,10.0,0.0,92.0,1
SRR22709674,0.0,44.0,267.0,0.0,190.0,317.0,0.0,4.0,0.0,583.0,1
SRR22709675,0.0,20.0,879.0,12.0,336.0,179.0,0.0,79.0,0.0,1653.0,0
SRR22709676,0.0,0.0,99.0,0.0,862.0,25.0,0.0,26.0,0.0,1220.0,1
SRR22709677,0.0,0.0,1287.0,42.0,756.0,77.0,0.0,10.0,0.0,472.0,1
SRR22709678,0.0,285.0,168.0,1.0,812.0,34.0,0.0,21.0,0.0,136.0,1
SRR22709679,0.0,0.0,2685.0,8.0,1274.0,1013.0,0.0,3.0,0.0,1067.0,1
SRR22709680,0.0,92.0,517.0,0.0,297.0,1417.0,0.0,1.0,0.0,90.0,0
SRR22709681,0.0,58.0,408.0,4.0,778.0,664.0,0.0,2.0,0.0,236.0,1
SRR22709682,0.0,0.0,142.0,0.0,4037.0,57.0,0.0,27.0,0.0,107.0,1
SRR22709683,0.0,0.0,1635.0,7.0,537.0,46.0,0.0,1.0,0.0,616.0,0
SRR22709684,0.0,0.0,504.0,0.0,185.0,56.0,0.0,3.0,0.0,347.0,0
SRR22709685,0.0,4.0,2612.0,18.0,575.0,234.0,0.0,28.0,0.0,199.0,0
SRR22709686,0.0,6.0,1165.0,11.0,655.0,6.0,0.0,13.0,0.0,298.0,1
SRR22709687,0.0,0.0,3736.0,2.0,1370.0,15.0,0.0,6.0,0.0,860.0,1
SRR22709688,0.0,0.0,4585.0,8.0,81.0,77.0,0.0,1.0,0.0,453.0,1
SRR22709689,0.0,0.0,226.0,0.0,322.0,9980.0,0.0,4.0,1.0,2221.0,1
SRR22709690,0.0,0.0,995.0,5.0,174.0,34.0,0.0,5.0,0.0,1048.0,0
SRR22709691,0.0,84.0,2694.0,13.0,64049.0,12.0,0.0,9.0,0.0,184.0,0
SRR22709692,0.0,2690.0,548.0,3.0,31747.0,384.0,0.0,1.0,0.0,1684.0,0
SRR22709693,0.0,0.0,2519.0,17.0,200.0,10.0,0.0,12.0,0.0,304.0,0
SRR22709694,0.0,0.0,2554.0,3.0,793.0,391.0,0.0,1.0,0.0,237.0,1
SRR22709695,0.0,39.0,1438.0,5.0,2247.0,3166.0,0.0,3.0,0.0,808.0,1
SRR22709696,0.0,170.0,10743.0,45.0,7409.0,308.0,0.0,7.0,0.0,898.0,1
SRR22709697,0.0,0.0,2557.0,24.0,148.0,249.0,0.0,1.0,0.0,1175.0,0
SRR22709698,0.0,10.0,6145.0,24.0,211.0,219.0,0.0,15.0,0.0,52.0,0
SRR22709699,0.0,187.0,4483.0,205.0,638.0,16014.0,0.0,4.0,0.0,8392.0,0
SRR22709700,0.0,129.0,1173.0,1.0,407.0,30.0,0.0,4.0,0.0,179.0,1
SRR22709701,0.0,0.0,7330.0,50.0,8959.0,239.0,0.0,22.0,0.0,794.0,0
SRR22709702,0.0,78.0,1776.0,47.0,3857.0,17.0,0.0,11.0,0.0,10487.0,1
SRR22709703,0.0,110.0,546.0,2.0,1710.0,20.0,0.0,2.0,0.0,2245.0,0
SRR22709704,0.0,17.0,172.0,0.0,2232.0,8.0,0.0,44.0,0.0,11640.0,1
SRR22709705,0.0,173.0,10712.0,51.0,5436.0,895.0,0.0,673.0,0.0,4127.0,1
SRR22709706,0.0,0.0,2509.0,46.0,6081.0,1266.0,0.0,37.0,0.0,2569.0,1
SRR22709707,0.0,0.0,325.0,0.0,2262.0,5979.0,0.0,0.0,0.0,4039.0,1
SRR22709708,0.0,18.0,816.0,7.0,8601.0,9161.0,0.0,1.0,0.0,10332.0,1
SRR22709709,0.0,246.0,4488.0,6.0,2170.0,69.0,0.0,15.0,0.0,789.0,1
SRR22709710,0.0,94.0,22729.0,117.0,9153.0,5374.0,0.0,121.0,0.0,7029.0,1
SRR22709711,0.0,173.0,633.0,16.0,21929.0,48.0,0.0,60.0,0.0,1451.0,0
SRR22709712,0.0,6493.0,383.0,0.0,1435.0,35.0,0.0,0.0,0.0,98.0,1
SRR22709713,0.0,0.0,192.0,1.0,605.0,14.0,0.0,6.0,0.0,650.0,0
SRR22709714,0.0,8.0,212.0,0.0,1497.0,76.0,0.0,2.0,0.0,459.0,0
SRR22709715,0.0,0.0,1379.0,13.0,73.0,32.0,0.0,12.0,0.0,116.0,0
SRR22709716,0.0,0.0,1793.0,29.0,110.0,5709.0,0.0,3.0,0.0,712.0,1
SRR22709717,0.0,0.0,1830.0,15.0,242.0,97.0,0.0,9.0,0.0,560.0,1
SRR22709718,0.0,0.0,655.0,7.0,341.0,15.0,0.0,21.0,0.0,661.0,1
SRR22709719,0.0,4.0,451.0,2.0,432.0,6.0,0.0,3.0,0.0,69.0,0
SRR22709720,0.0,0.0,2608.0,10.0,1430.0,378.0,0.0,3.0,0.0,166.0,1
SRR22709721,0.0,99.0,3464.0,143.0,44199.0,13.0,0.0,123.0,0.0,609663.0,1
SRR22709722,0.0,0.0,1444.0,7.0,918.0,2725.0,0.0,6.0,0.0,577.0,1
SRR22709723,0.0,0.0,3092.0,45.0,305.0,74.0,0.0,4.0,0.0,106.0,0
SRR22709724,0.0,1.0,3600.0,10.0,822.0,2274.0,0.0,31.0,0.0,1085.0,1
SRR22709725,0.0,51.0,475.0,55.0,18037.0,204.0,0.0,10.0,0.0,35911.0,1
SRR22709726,0.0,0.0,192.0,6.0,695.0,26.0,0.0,2.0,0.0,141.0,1
SRR22709727,0.0,0.0,1552.0,4.0,163.0,96.0,0.0,0.0,0.0,317.0,1
SRR22709728,0.0,288.0,52.0,0.0,684.0,1865.0,0.0,0.0,0.0,369.0,1
SRR22709729,0.0,0.0,171.0,0.0,230.0,106.0,0.0,0.0,0.0,190.0,1
SRR22709730,0.0,0.0,2219.0,8.0,2333.0,4.0,0.0,12.0,0.0,9691.0,0
SRR22709731,0.0,69.0,3600.0,32.0,2882.0,706.0,0.0,15.0,0.0,2032.0,0
SRR22709732,0.0,7.0,1917.0,15.0,269.0,599.0,0.0,2.0,0.0,1012.0,0
SRR22709733,0.0,0.0,360.0,1.0,8576.0,85.0,0.0,19.0,0.0,103.0,1
SRR22709734,0.0,26.0,971.0,4.0,530.0,130.0,0.0,2.0,0.0,953.0,1
SRR22709735,0.0,1.0,1278.0,46.0,2147.0,1075.0,0.0,7.0,0.0,470.0,0
SRR22709736,0.0,7.0,1984.0,245.0,5439.0,135.0,0.0,5.0,0.0,6514.0,0
SRR22709737,0.0,8.0,2111.0,20.0,2376.0,20.0,0.0,26.0,0.0,413.0,0
SRR22709738,0.0,5.0,38424.0,93.0,2511.0,562.0,0.0,649.0,0.0,1091.0,1
SRR22709739,0.0,376.0,3629.0,0.0,14083.0,9469.0,0.0,34.0,0.0,4603.0,1
SRR22709740,0.0,25.0,3957.0,15.0,4184.0,309.0,0.0,16.0,0.0,1392.0,1
SRR22709741,0.0,1064.0,581.0,12.0,42469.0,10.0,0.0,1.0,0.0,575.0,1
SRR22709742,0.0,4.0,6377.0,41.0,5881.0,347.0,0.0,161.0,0.0,1294.0,1
SRR22709743,0.0,0.0,657.0,22.0,9299.0,24.0,0.0,19.0,0.0,23633.0,1
SRR22709744,0.0,51.0,963.0,10.0,2318.0,400.0,0.0,27.0,0.0,1186.0,0
SRR22709745,0.0,245.0,655.0,2.0,39537.0,8.0,0.0,1.0,0.0,1805.0,1
SRR22709746,0.0,21.0,795.0,37.0,817.0,454.0,0.0,18.0,0.0,216.0,0
SRR22709747,0.0,1351.0,1223.0,17.0,3310.0,367.0,0.0,2.0,0.0,4862.0,0
SRR22709748,0.0,0.0,6694.0,54.0,12269.0,2364.0,0.0,52.0,0.0,2554.0,1
SRR22709749,0.0,0.0,1449.0,2.0,1426.0,7514.0,0.0,4.0,0.0,205.0,1
SRR22709750,0.0,7.0,131.0,3.0,7184.0,4767.0,0.0,6.0,0.0,6521.0,0
SRR22709751,0.0,2.0,10668.0,73.0,2074.0,1165.0,0.0,13.0,0.0,639.0,0
SRR22709752,0.0,165.0,5310.0,71.0,4607.0,256.0,0.0,9.0,0.0,3734.0,1
SRR22709753,0.0,0.0,2322.0,117.0,11975.0,32.0,0.0,2.0,0.0,650.0,0
SRR22709754,0.0,0.0,7310.0,131.0,1931.0,0.0,0.0,2127.0,0.0,0.0,1
SRR22709755,0.0,0.0,1520.0,20.0,15991.0,6104.0,0.0,86.0,0.0,870.0,1
SRR22709756,0.0,135.0,10391.0,178.0,1230.0,14.0,0.0,7.0,0.0,189.0,1
SRR22709757,0.0,0.0,8367.0,867.0,8258.0,15558.0,0.0,99.0,0.0,9330.0,0
SRR22709758,0.0,245.0,453.0,3.0,1147.0,52.0,0.0,5.0,0.0,209.0,1
SRR22709759,0.0,143.0,3461.0,58.0,12538.0,12.0,0.0,168.0,0.0,439.0,1
SRR22709760,0.0,0.0,55.0,0.0,245897.0,229.0,0.0,0.0,0.0,2813.0,1
SRR22709761,0.0,0.0,2265.0,17.0,701.0,205.0,0.0,25.0,2.0,1949.0,0
SRR22709762,0.0,918.0,346.0,4.0,788.0,10.0,0.0,1.0,0.0,98.0,0
SRR22709763,0.0,0.0,92.0,3.0,442.0,388.0,0.0,0.0,0.0,263.0,1
SRR22709764,0.0,0.0,6045.0,116.0,1692.0,323.0,0.0,8.0,0.0,3234.0,1
SRR22709765,0.0,73.0,2535.0,13.0,8183.0,17.0,0.0,2.0,0.0,1647.0,0
SRR22709766,0.0,0.0,7529.0,3.0,6286.0,768.0,0.0,35.0,0.0,278.0,0
SRR22709767,0.0,0.0,3028.0,221.0,8827.0,110.0,0.0,0.0,0.0,22973.0,0
SRR22709768,0.0,0.0,644.0,33.0,1279.0,36.0,0.0,0.0,0.0,387.0,1
SRR22709769,0.0,106.0,1430.0,41.0,1999.0,660.0,0.0,2.0,0.0,1008.0,1
SRR22709770,0.0,5.0,7023.0,146.0,5211.0,42.0,0.0,92.0,0.0,808.0,1
SRR22709771,0.0,0.0,2478.0,29.0,318.0,61.0,0.0,3.0,0.0,2569.0,1
SRR22709772,0.0,702.0,5961.0,87.0,2136.0,135.0,0.0,0.0,0.0,2340.0,1
SRR22709773,0.0,4.0,4535.0,11.0,518.0,549.0,0.0,6.0,0.0,6293.0,0
SRR22709774,0.0,0.0,896.0,14.0,1670.0,356.0,0.0,2.0,0.0,4206.0,0
SRR22709775,0.0,0.0,12264.0,5.0,3307.0,412.0,0.0,0.0,1.0,7853.0,0
SRR22709776,0.0,0.0,7278.0,63.0,1742.0,3438.0,0.0,4.0,0.0,1405.0,0
SRR22709777,0.0,39.0,27880.0,39.0,5047.0,1170.0,0.0,0.0,2.0,363.0,1
SRR22709778,0.0,0.0,472.0,3.0,420.0,100.0,0.0,0.0,0.0,1919.0,0
SRR22709779,0.0,220.0,6679.0,23.0,16775.0,134.0,0.0,15.0,0.0,608.0,0
SRR22709780,0.0,0.0,2702.0,20.0,448.0,582.0,0.0,13.0,0.0,3522.0,0
SRR22709781,0.0,110.0,1908.0,7.0,1146.0,386.0,0.0,12.0,0.0,4073.0,1
SRR22709782,0.0,0.0,2315.0,50.0,855.0,38.0,0.0,11.0,0.0,564.0,1
SRR22709783,0.0,0.0,705.0,12.0,223.0,39.0,0.0,4.0,0.0,164.0,1
SRR22709784,0.0,4.0,3432.0,8.0,1343.0,119.0,0.0,36.0,0.0,797.0,0
SRR22709785,0.0,0.0,731.0,3.0,506.0,290.0,0.0,2.0,0.0,1884.0,0
SRR22709786,0.0,0.0,320.0,5.0,248.0,75.0,0.0,2.0,0.0,424.0,1
SRR22709787,0.0,0.0,665.0,10.0,678.0,122.0,0.0,1.0,0.0,452.0,1
SRR22709788,0.0,0.0,3328.0,6.0,1650.0,76.0,0.0,0.0,0.0,612.0,1
SRR22709789,0.0,0.0,2656.0,5.0,231.0,123.0,0.0,4.0,0.0,108.0,0
SRR22709790,0.0,0.0,2901.0,40.0,403.0,3.0,0.0,4.0,0.0,361.0,1
SRR22709791,0.0,0.0,105.0,2.0,3613.0,13.0,0.0,0.0,0.0,573.0,0
SRR22709792,0.0,6.0,262.0,2.0,2293.0,293.0,0.0,0.0,0.0,365.0,1
SRR22709793,0.0,0.0,1907.0,20.0,1305.0,1206.0,0.0,56.0,0.0,1755.0,1
SRR22709794,0.0,1769.0,4345.0,13.0,5196.0,348.0,0.0,15.0,0.0,5376.0,0
SRR22709795,0.0,0.0,11156.0,183.0,3838.0,629.0,0.0,202.0,0.0,2881.0,1
SRR22709796,0.0,20.0,1741.0,30.0,4099.0,1031.0,0.0,0.0,0.0,8232.0,0
SRR22709797,0.0,140.0,17955.0,94.0,9044.0,76.0,0.0,0.0,0.0,3511.0,1
SRR22709798,0.0,0.0,2469.0,33.0,731.0,1335.0,0.0,14.0,0.0,1241.0,1
SRR22709799,0.0,0.0,1287.0,2.0,216.0,30.0,0.0,0.0,0.0,372.0,1
SRR22709800,0.0,217.0,3726.0,41.0,3555.0,1122.0,0.0,39.0,0.0,3435.0,1
SRR22709801,0.0,0.0,163.0,0.0,466.0,230.0,0.0,1.0,0.0,1610.0,0
SRR22709802,0.0,5402.0,4075.0,34.0,10749.0,3036.0,0.0,47.0,0.0,8216.0,1
SRR22709803,0.0,1.0,1332.0,11.0,1504.0,123.0,0.0,126.0,0.0,802.0,1
SRR22709804,0.0,0.0,2517.0,21.0,5842.0,63.0,0.0,0.0,0.0,156.0,0
SRR22709805,0.0,87.0,9400.0,142.0,2742.0,3261.0,0.0,72.0,0.0,1127.0,1
SRR22709806,0.0,0.0,1232.0,6.0,275.0,56.0,0.0,2.0,0.0,200.0,1
SRR22709807,0.0,0.0,872.0,17.0,251.0,28.0,0.0,1.0,0.0,144.0,1
SRR22709808,0.0,0.0,1879.0,52.0,953.0,355.0,0.0,57.0,0.0,3040.0,1
SRR22709809,0.0,0.0,1420.0,5.0,4359.0,15307.0,0.0,11.0,0.0,427.0,1
SRR22709810,0.0,0.0,1988.0,16.0,691.0,164.0,0.0,1.0,0.0,210.0,0
SRR22709811,0.0,365.0,17972.0,151.0,5233.0,532.0,0.0,77.0,0.0,1979.0,1
SRR22709812,0.0,0.0,12848.0,279.0,4284.0,3434.0,0.0,24.0,0.0,5052.0,1
SRR22709813,0.0,115.0,1185.0,11.0,19310.0,269.0,0.0,10.0,0.0,1818.0,1
SRR22709814,0.0,702.0,944.0,1.0,755.0,402.0,0.0,7.0,0.0,2994.0,1
SRR22709815,0.0,906.0,2363.0,20.0,6670.0,5.0,0.0,0.0,0.0,3810.0,1
SRR22709816,0.0,29.0,2772.0,1.0,689.0,217.0,0.0,0.0,0.0,1229.0,0
SRR22709817,0.0,0.0,3323.0,65.0,930.0,736.0,0.0,14.0,0.0,11528.0,0
SRR22709818,0.0,0.0,6880.0,32.0,915.0,664.0,0.0,4.0,0.0,2640.0,0
SRR22709819,0.0,225.0,2860.0,36.0,946.0,1297.0,0.0,8.0,0.0,891.0,1
SRR22709820,0.0,107.0,2022.0,10.0,3502.0,67.0,0.0,87.0,0.0,508.0,1
SRR22709821,0.0,0.0,908.0,0.0,207.0,155.0,0.0,21.0,0.0,136.0,1
SRR22709822,0.0,0.0,128.0,0.0,137.0,28.0,0.0,0.0,0.0,388.0,1
SRR22709823,0.0,229.0,2642.0,7.0,1651.0,96.0,0.0,12.0,0.0,5182.0,1
SRR22709824,0.0,810.0,3831.0,188.0,14189.0,166.0,0.0,54.0,0.0,1294.0,0
SRR22709825,0.0,123.0,5330.0,473.0,8975.0,1538.0,0.0,72.0,0.0,14433.0,1
SRR22709826,0.0,1.0,3250.0,48.0,1396.0,2487.0,0.0,511.0,0.0,926.0,0
SRR22709827,0.0,3009.0,754.0,7.0,5694.0,54.0,0.0,29.0,0.0,11517.0,1
SRR22709828,0.0,0.0,777.0,15.0,2554.0,212.0,0.0,6.0,0.0,217.0,1
SRR22709829,0.0,0.0,2800.0,144.0,509.0,585.0,0.0,9.0,0.0,158.0,0
SRR22709830,0.0,0.0,9078.0,93.0,4732.0,299.0,0.0,14.0,0.0,1047.0,1
SRR22709831,0.0,0.0,249.0,6.0,1398.0,37.0,0.0,1.0,0.0,1625.0,0
SRR22709832,0.0,0.0,993.0,1.0,1054.0,1.0,0.0,1.0,0.0,58.0,1
SRR22709833,0.0,22278.0,1042.0,1.0,3070.0,513.0,0.0,0.0,0.0,8361.0,0
SRR22709834,0.0,830.0,2682.0,84.0,6826.0,10049.0,0.0,24.0,0.0,4459.0,0
SRR22709835,0.0,177.0,2746.0,19.0,2149.0,5.0,0.0,2.0,0.0,110.0,1
SRR22709836,0.0,207.0,5796.0,38.0,336.0,739.0,0.0,0.0,0.0,956.0,1
SRR22709837,0.0,0.0,2321.0,3.0,2083.0,753.0,0.0,7.0,0.0,170.0,1
SRR22709838,0.0,301.0,12388.0,862.0,2979.0,277.0,0.0,93.0,0.0,9661.0,1
SRR22709839,0.0,0.0,434.0,23.0,261.0,40.0,0.0,8.0,0.0,144.0,0
SRR22709840,0.0,194.0,130.0,11.0,6333.0,508.0,0.0,1.0,0.0,3724.0,1
SRR22709841,0.0,0.0,6454.0,32.0,596.0,259.0,0.0,53.0,6.0,112.0,1
SRR22709842,0.0,0.0,1321.0,4.0,1468.0,499.0,0.0,0.0,0.0,1816.0,0
SRR22709843,0.0,58.0,118.0,0.0,2422.0,41.0,0.0,0.0,0.0,769.0,1
SRR22709844,0.0,2261.0,3087.0,31.0,5830.0,285.0,0.0,3.0,0.0,2068.0,0
SRR22709845,0.0,0.0,2984.0,62.0,2847.0,8919.0,0.0,126.0,0.0,3347.0,1
SRR22709846,0.0,0.0,5305.0,39.0,4304.0,1254.0,0.0,14.0,0.0,1138.0,1
SRR22709847,0.0,180.0,5124.0,40.0,1053.0,104.0,0.0,34.0,2.0,10882.0,0
SRR22709848,0.0,27.0,5377.0,57.0,4928.0,126.0,0.0,24.0,0.0,3374.0,0
SRR22709849,0.0,0.0,5436.0,170.0,1716.0,313.0,0.0,27.0,0.0,1276.0,0
SRR22709850,0.0,0.0,5155.0,58.0,602.0,25.0,0.0,16.0,0.0,1611.0,1
SRR22709851,0.0,0.0,390.0,9.0,15259.0,18.0,0.0,63.0,0.0,248.0,1
SRR22709852,0.0,146.0,147.0,6.0,7603.0,16.0,0.0,0.0,0.0,711.0,1
SRR22709853,0.0,0.0,1780.0,21.0,12637.0,290.0,0.0,26.0,0.0,3901.0,1
SRR22709854,0.0,0.0,759.0,1.0,3394.0,83.0,0.0,4.0,0.0,23.0,1
SRR22709855,0.0,529.0,5772.0,18.0,1398.0,77.0,0.0,153.0,0.0,709.0,1
SRR22709856,0.0,0.0,863.0,4.0,14205.0,79.0,0.0,2.0,0.0,9904.0,1
SRR22709857,0.0,0.0,2269.0,12.0,3585.0,1.0,0.0,0.0,0.0,71.0,1
SRR22709858,0.0,0.0,2465.0,77.0,4535.0,2399.0,0.0,38.0,0.0,5181.0,1
SRR22709859,0.0,0.0,2725.0,12.0,1088.0,398.0,0.0,8.0,2.0,1734.0,0
SRR22709860,0.0,365.0,2227.0,24.0,32448.0,1737.0,0.0,1.0,0.0,10438.0,1
SRR22709861,0.0,0.0,600.0,21.0,41735.0,43.0,0.0,60.0,0.0,2459.0,1
SRR22709862,0.0,346.0,4003.0,92.0,17804.0,66.0,0.0,13.0,0.0,21728.0,0
SRR22709863,0.0,0.0,377.0,8.0,536.0,30.0,0.0,2.0,0.0,2790.0,1
SRR22709864,0.0,34.0,19976.0,67.0,2921.0,111.0,0.0,61.0,0.0,629.0,1
SRR22709865,0.0,5658.0,5676.0,70.0,8671.0,1379.0,0.0,27.0,0.0,21365.0,1
SRR22709866,0.0,682.0,2056.0,115.0,4614.0,40.0,0.0,15.0,0.0,719.0,1
SRR22709867,0.0,0.0,150.0,0.0,109.0,44.0,0.0,20.0,0.0,360.0,0
SRR22709868,0.0,19.0,270.0,0.0,500.0,182.0,0.0,0.0,0.0,56.0,1
SRR22709869,0.0,95.0,11923.0,115.0,660.0,112.0,0.0,835.0,0.0,3494.0,1
SRR22709870,0.0,0.0,177.0,7.0,137.0,3.0,0.0,23.0,0.0,290.0,0
SRR22709871,0.0,2.0,3244.0,7.0,8726.0,477.0,0.0,7.0,0.0,6013.0,1
SRR22709872,0.0,768.0,2225.0,20.0,5458.0,248.0,0.0,54.0,0.0,596.0,0
SRR22709873,0.0,1404.0,4117.0,48.0,2204.0,282.0,0.0,2803.0,0.0,7680.0,1
SRR22709874,0.0,0.0,1733.0,4.0,1894.0,7547.0,1.0,5.0,0.0,1832.0,1
SRR22709875,0.0,1.0,1423.0,5.0,208.0,34.0,0.0,48.0,0.0,110.0,1
SRR22709876,0.0,10.0,2590.0,41.0,3787.0,263.0,0.0,9.0,0.0,4166.0,1
SRR22709877,0.0,1.0,42.0,0.0,2181.0,4.0,0.0,0.0,0.0,82.0,1
SRR22709878,0.0,11.0,6847.0,138.0,2125.0,1587.0,0.0,2.0,0.0,3861.0,1
SRR22709879,0.0,0.0,996.0,104.0,284.0,2.0,0.0,0.0,0.0,283.0,1
SRR22709880,0.0,650.0,379.0,3.0,4633.0,16.0,0.0,10.0,0.0,4135.0,0
SRR22709881,0.0,0.0,3399.0,12.0,235.0,44.0,0.0,1.0,0.0,1437.0,1
SRR22709882,0.0,0.0,666.0,11.0,144.0,349.0,0.0,17.0,0.0,595.0,1
SRR22709883,0.0,1606.0,4602.0,98.0,31514.0,95861.0,0.0,5.0,0.0,11731.0,1
SRR22709884,0.0,326.0,1757.0,44.0,1666.0,38.0,0.0,2.0,0.0,226.0,1
SRR22709885,0.0,0.0,2533.0,8.0,325.0,56.0,0.0,5.0,0.0,74.0,1
SRR22709886,0.0,0.0,537.0,1.0,1095.0,4331.0,0.0,1.0,0.0,1729.0,1
SRR22709887,0.0,22.0,4532.0,18.0,1614.0,40382.0,0.0,49.0,0.0,825.0,1
SRR22709888,0.0,0.0,3833.0,11.0,11292.0,827.0,0.0,334.0,0.0,13355.0,1
SRR22709889,0.0,0.0,1531.0,6.0,96.0,108.0,0.0,7.0,0.0,5417.0,1
SRR22709890,0.0,209.0,9471.0,134.0,7540.0,4362.0,0.0,112.0,0.0,51827.0,1
SRR22709891,0.0,0.0,1904.0,38.0,1322.0,288.0,0.0,6.0,0.0,276.0,1
SRR22709892,0.0,20.0,1691.0,30.0,931.0,13.0,0.0,0.0,0.0,1067.0,1
SRR22709893,0.0,0.0,613.0,12.0,207.0,2.0,0.0,0.0,0.0,394.0,1
SRR22709894,0.0,165.0,334.0,12.0,518.0,531.0,0.0,0.0,0.0,130.0,1
SRR22709895,0.0,0.0,439.0,4.0,115.0,33.0,0.0,0.0,0.0,127.0,1
SRR22709896,0.0,0.0,3067.0,5.0,328.0,202.0,0.0,1.0,0.0,3695.0,1
SRR22709897,0.0,0.0,14713.0,21.0,1086.0,23.0,0.0,26.0,0.0,444.0,0
SRR22709898,0.0,0.0,3412.0,10.0,1025.0,2285.0,0.0,134.0,0.0,1448.0,0
SRR22709899,0.0,0.0,132.0,0.0,24225.0,272.0,0.0,2.0,0.0,170.0,0
SRR22709900,0.0,0.0,922.0,40.0,3952.0,436.0,0.0,27.0,6.0,1356.0,0
SRR22709901,0.0,0.0,3709.0,8.0,805.0,24.0,0.0,427.0,0.0,2565.0,0
SRR22709902,0.0,4.0,9102.0,215.0,14053.0,4.0,0.0,3.0,0.0,708.0,1
SRR22709903,0.0,25.0,7795.0,28.0,2498.0,316.0,0.0,106.0,0.0,1648.0,0
SRR22709904,0.0,56.0,318.0,0.0,87.0,39.0,0.0,3.0,0.0,746.0,1
SRR22709905,0.0,11.0,1757.0,2.0,2590.0,12.0,0.0,2.0,1.0,1428.0,1
SRR22709906,0.0,0.0,1628.0,25.0,1353.0,214.0,0.0,121.0,0.0,887.0,0
SRR22709907,0.0,14.0,2121.0,43.0,810.0,369.0,0.0,44.0,0.0,786.0,0
SRR22709908,0.0,0.0,762.0,0.0,566.0,8.0,0.0,14.0,0.0,113.0,0
SRR22709909,0.0,16.0,10349.0,69.0,1753.0,243.0,0.0,15.0,0.0,2717.0,0
SRR22709910,0.0,243.0,84.0,0.0,517.0,48286.0,0.0,0.0,0.0,1240.0,0
SRR22709911,0.0,420.0,466.0,2.0,4722.0,22.0,0.0,1.0,0.0,1521.0,0
SRR22709912,0.0,3.0,2776.0,8.0,415.0,25.0,0.0,62.0,0.0,4708.0,0
SRR22709913,0.0,680.0,4471.0,71.0,3559.0,20962.0,0.0,8.0,0.0,11181.0,1
SRR22709914,0.0,163.0,5460.0,42.0,3663.0,929.0,0.0,21.0,0.0,1718.0,0
SRR22709915,0.0,6.0,3556.0,26.0,16012.0,167.0,0.0,108.0,0.0,5545.0,0
SRR22709916,0.0,0.0,549.0,5.0,6465.0,14205.0,0.0,0.0,0.0,1527.0,0
SRR22709917,0.0,75.0,158.0,1.0,1003.0,210.0,0.0,7.0,0.0,1866.0,1
SRR22709918,0.0,0.0,955.0,10.0,1580.0,64.0,0.0,0.0,0.0,222.0,0
SRR22709919,0.0,3.0,338.0,9.0,4083.0,134.0,0.0,3.0,0.0,437.0,0
SRR22709920,0.0,0.0,7486.0,1.0,12933.0,2384.0,0.0,24.0,0.0,6158.0,1
SRR22709921,0.0,0.0,5793.0,103.0,5598.0,366.0,0.0,68.0,0.0,3686.0,0
SRR22709922,0.0,30.0,2143.0,3.0,3342.0,412.0,0.0,1.0,0.0,1473.0,1
SRR22709923,0.0,20.0,266.0,1.0,1252.0,418.0,0.0,0.0,0.0,4200.0,1
SRR22709924,0.0,0.0,1872.0,6.0,8886.0,240.0,0.0,6.0,0.0,968.0,1
SRR22709925,0.0,617.0,3188.0,46.0,1508.0,149.0,0.0,19.0,0.0,512.0,0
SRR22709926,0.0,403.0,10465.0,37.0,2240.0,1005.0,0.0,197.0,0.0,2850.0,0
SRR22709927,0.0,788.0,19861.0,11.0,11067.0,32.0,1.0,2058.0,0.0,5330.0,1
SRR22709928,0.0,4.0,5225.0,75.0,145.0,154.0,0.0,454.0,0.0,422.0,0
SRR22709929,0.0,140.0,10684.0,249.0,70377.0,242.0,0.0,7.0,0.0,4915.0,1
SRR22709930,0.0,0.0,3540.0,0.0,195.0,66.0,0.0,0.0,0.0,5292.0,0
SRR22709931,0.0,25.0,162.0,0.0,579.0,5.0,0.0,3.0,0.0,155.0,0
SRR22709932,0.0,0.0,1210.0,55.0,217.0,612.0,0.0,7.0,0.0,912.0,1
SRR22709933,0.0,348.0,1923.0,31.0,2774.0,3.0,0.0,34.0,0.0,396.0,1
