acc,Acidobacteria,Actinobacteria,Apicomplexa,Aquificae,Armatimonadetes,Arthropoda,Artverviricota,Ascomycota,Bacteroidetes,Balneolaeota,Basidiomycota,Caldiserica,Calditrichaeota,Candidatus Cloacimonetes,Candidatus Melainabacteria,Candidatus Saccharibacteria,Candidatus Thermoplasmatota,Chlamydiae,Chlorobi,Chloroflexi,Chlorophyta,Chordata,Chrysiogenetes,Cnidaria,Coprothermobacterota,Crenarchaeota,Cressdnaviricota,Cyanobacteria,Deferribacteres,Deinococcus-Thermus,Dictyoglomi,Duplornaviricota,Elusimicrobia,Euryarchaeota,Fibrobacteres,Firmicutes,Fusobacteria,Gemmatimonadetes,Hofneiviricota,Ignavibacteriae,Kiritimatiellaeota,Kitrinoviricota,Lenarviricota,Lentisphaerae,Mollusca,Negarnaviricota,Nitrospinae,Nitrospirae,Nucleocytoviricota,Oomycota,Peploviricota,Phixviricota,Pisuviricota,Planctomycetes,Proteobacteria,Rhodothermaeota,Spirochaetes,Streptophyta,Synergistetes,Tenericutes,Thaumarchaeota,Thermodesulfobacteria,Thermotogae,Uroviricota,Verrucomicrobia,class
SRR22709763,34.0,61893.0,0.0,25.0,26.0,0.0,0.0,0.0,868549.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,4.0,10.0,51.0,0.0,273.0,0.0,0.0,3.0,0.0,0.0,75.0,10.0,29.0,0.0,0.0,2.0,0.0,5.0,1687682.0,114.0,5.0,3.0,2.0,1.0,387.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,150088.0,4.0,45.0,263.0,5.0,145.0,0.0,2.0,22.0,92.0,18.0,1
SRR22709764,34.0,67562.0,0.0,82.0,194.0,0.0,0.0,0.0,764085.0,10.0,0.0,0.0,0.0,0.0,75.0,3.0,24.0,6.0,19.0,31.0,0.0,955.0,38.0,0.0,4.0,0.0,0.0,134.0,10.0,142.0,2.0,0.0,8362.0,44639.0,86.0,1995615.0,36.0,10.0,116.0,105.0,2.0,8.0,0.0,2.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,8.0,315.0,25.0,84928.0,5.0,791.0,3234.0,198.0,512.0,0.0,3.0,89.0,6045.0,45276.0,1
SRR22709765,36.0,68642.0,0.0,25.0,115.0,67.0,0.0,71.0,672116.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,4181.0,66.0,2.0,37.0,0.0,915.0,12.0,0.0,4.0,0.0,0.0,79.0,18.0,77.0,0.0,0.0,6.0,1.0,14.0,2147713.0,452.0,1.0,13.0,67.0,0.0,3.0,0.0,7208.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,2.0,14.0,54.0,193138.0,5.0,70.0,1637.0,49.0,177.0,0.0,2.0,194.0,2535.0,36.0,0
SRR22709766,38.0,130775.0,0.0,41.0,4.0,0.0,0.0,0.0,946851.0,13.0,0.0,0.0,0.0,0.0,0.0,73.0,7.0,1.0,6.0,14.0,0.0,3268.0,8.0,0.0,0.0,0.0,0.0,27.0,0.0,21.0,0.0,2.0,4.0,12.0,15.0,909685.0,20.0,38.0,3.0,0.0,14.0,764.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,35.0,0.0,14.0,415880.0,3.0,39.0,278.0,14.0,52.0,0.0,2.0,17.0,7529.0,177639.0,0
SRR22709767,30.0,65063.0,0.0,19.0,15.0,0.0,0.0,0.0,577320.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,305.0,0.0,3.0,23.0,0.0,4749.0,1.0,0.0,5.0,0.0,0.0,172.0,1.0,35.0,0.0,0.0,2.0,0.0,15.0,1933620.0,553.0,0.0,221.0,2.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,10.0,104628.0,3.0,50.0,22953.0,2.0,168.0,0.0,2.0,28.0,3028.0,8.0,0
SRR22709768,15.0,52167.0,0.0,11.0,19.0,0.0,0.0,0.0,631466.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,3.0,5.0,14.0,0.0,627.0,1.0,0.0,4.0,0.0,0.0,62.0,3.0,33.0,0.0,0.0,2.0,2.0,3.0,1268520.0,37.0,2.0,33.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,64890.0,2.0,60.0,387.0,2.0,100.0,0.0,2.0,15.0,644.0,45.0,1
SRR22709769,26.0,221553.0,0.0,35.0,94.0,0.0,0.0,103.0,262562.0,2.0,0.0,0.0,3.0,0.0,53.0,57.0,13.0,1.0,6.0,39.0,0.0,1165.0,20.0,0.0,0.0,3.0,0.0,4280.0,53.0,165.0,0.0,0.0,8.0,335803.0,27.0,1895406.0,1150.0,6.0,41.0,61.0,3.0,462.0,0.0,2202.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,198.0,467.0,281229.0,3.0,486.0,1008.0,2251.0,2268.0,0.0,2.0,248.0,1430.0,352.0,1
SRR22709770,2.0,27400.0,0.0,19.0,0.0,26.0,0.0,0.0,1703057.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,15.0,0.0,2716.0,2.0,0.0,0.0,0.0,0.0,20.0,3.0,26.0,0.0,0.0,2.0,14.0,7.0,1877112.0,9.0,1.0,146.0,25.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,92.0,21.0,8.0,111224.0,6.0,47.0,808.0,30.0,91.0,0.0,1.0,27.0,7023.0,5.0,1
SRR22709771,21.0,18094.0,0.0,22.0,274.0,0.0,0.0,0.0,323351.0,6.0,0.0,0.0,0.0,0.0,84.0,3.0,53.0,0.0,3.0,60.0,0.0,174.0,8.0,0.0,2.0,3.0,0.0,1720.0,10.0,64.0,5.0,7.0,2.0,0.0,32.0,1310204.0,161.0,1.0,29.0,6.0,1.0,13.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,40.0,6.0,83619.0,3.0,499.0,2568.0,938.0,2218.0,0.0,1.0,109.0,2478.0,10319.0,1
SRR22709772,7.0,89968.0,0.0,7.0,5.0,0.0,0.0,700.0,731339.0,32.0,0.0,0.0,1.0,0.0,4.0,16.0,113.0,5.0,5.0,15.0,0.0,1496.0,1.0,0.0,0.0,1.0,0.0,25.0,1.0,23.0,0.0,0.0,10.0,2.0,2.0,1784499.0,241.0,0.0,87.0,47.0,3.0,105.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,15.0,190534.0,1.0,64.0,2339.0,319.0,110.0,0.0,5.0,15.0,5961.0,245.0,1
SRR22709773,5.0,49364.0,0.0,17.0,26.0,0.0,0.0,0.0,871500.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,107.0,1.0,3.0,30.0,0.0,328.0,2.0,0.0,1.0,0.0,0.0,43.0,4.0,18.0,0.0,0.0,7.0,0.0,10.0,931544.0,121.0,1.0,11.0,86.0,0.0,474.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,75.0,4.0,471112.0,0.0,44.0,6266.0,335.0,54.0,0.0,1.0,19.0,4535.0,16512.0,0
SRR22709774,10.0,59083.0,0.0,29.0,3.0,0.0,0.0,0.0,700945.0,26.0,0.0,0.0,0.0,0.0,0.0,42.0,33.0,1.0,2.0,6.0,0.0,666.0,2.0,0.0,1.0,0.0,0.0,22.0,3.0,15.0,0.0,0.0,1.0,0.0,9.0,2113941.0,16.0,0.0,14.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,3.0,75869.0,1.0,22.0,4205.0,15.0,39.0,0.0,2.0,17.0,896.0,9.0,0
SRR22709775,28.0,58301.0,0.0,46.0,8.0,0.0,0.0,0.0,478053.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,189.0,120.0,3.0,19.0,0.0,1506.0,1.0,0.0,4.0,0.0,1.0,286.0,4.0,127.0,0.0,18.0,4.0,0.0,620.0,1381997.0,11151.0,0.0,5.0,28.0,1.0,358.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,126036.0,7.0,66.0,7853.0,9.0,140.0,0.0,0.0,51.0,12264.0,107.0,0
SRR22709776,33.0,47210.0,0.0,36.0,13.0,0.0,0.0,0.0,977780.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,9674.0,10.0,2.0,11.0,0.0,1351.0,2.0,0.0,0.0,10.0,0.0,27.0,3.0,20.0,0.0,0.0,2.0,5775.0,2.0,773907.0,112.0,2.0,63.0,61.0,0.0,3384.0,0.0,2047.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,47.0,74.0,693460.0,4.0,89.0,1390.0,252.0,97.0,0.0,0.0,51.0,7278.0,6281.0,0
SRR22709777,17.0,19303.0,0.0,72.0,12.0,0.0,0.0,39.0,1337130.0,1.0,0.0,0.0,0.0,0.0,0.0,248.0,9.0,1.0,31.0,21.0,0.0,2999.0,3.0,0.0,0.0,1.0,2.0,49.0,6.0,24.0,0.0,0.0,6.0,0.0,8.0,913337.0,35.0,1.0,39.0,32.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1163.0,5.0,24869.0,4.0,38.0,363.0,21.0,42.0,0.0,2.0,61.0,27880.0,70.0,1
SRR22709778,8.0,20631.0,0.0,8.0,109.0,0.0,0.0,0.0,627426.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,5.0,3.0,46.0,0.0,322.0,0.0,0.0,4.0,0.0,0.0,79.0,6.0,169.0,1.0,1.0,3.0,0.0,16.0,1210552.0,104.0,0.0,3.0,19.0,0.0,67.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,31.0,26.0,135809.0,2.0,25.0,1917.0,13.0,116.0,0.0,1.0,37.0,472.0,262.0,0
SRR22709779,23.0,22653.0,0.0,39.0,160.0,109.0,0.0,220.0,276822.0,10.0,0.0,0.0,0.0,0.0,1.0,207.0,3081.0,3.0,73.0,101.0,0.0,270.0,7.0,0.0,5.0,7.0,0.0,169.0,60.0,302.0,0.0,1.0,15.0,15512.0,63.0,1626368.0,91.0,4.0,23.0,18.0,1.0,2.0,60.0,3807.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,15.0,71.0,95.0,148723.0,3.0,135.0,604.0,266.0,930.0,0.0,6.0,72.0,6679.0,996.0,0
SRR22709780,22.0,18192.0,0.0,21.0,35.0,0.0,0.0,0.0,657144.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,2528.0,3.0,4.0,52.0,0.0,238.0,8.0,0.0,4.0,0.0,0.0,108.0,6.0,69.0,1.0,0.0,11.0,129.0,11.0,1386283.0,388.0,2.0,20.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,13.0,571.0,10.0,234948.0,5.0,77.0,3521.0,74.0,183.0,0.0,0.0,54.0,2702.0,18.0,0
SRR22709781,21.0,130436.0,0.0,35.0,1871.0,3.0,0.0,110.0,518998.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,31.0,7.0,10.0,73.0,0.0,751.0,3.0,0.0,2.0,0.0,0.0,86.0,10.0,46.0,0.0,14.0,24.0,29488.0,19.0,2492869.0,44.0,0.0,7.0,31.0,1.0,297.0,0.0,1431.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,75.0,26.0,79529.0,5.0,89.0,4073.0,143.0,282.0,0.0,4.0,57.0,1908.0,9090.0,1
SRR22709782,16.0,18654.0,0.0,33.0,63.0,0.0,0.0,0.0,644291.0,19.0,0.0,1.0,3.0,0.0,2.0,9.0,15.0,5.0,15.0,70.0,0.0,551.0,38.0,0.0,5.0,0.0,0.0,396.0,15.0,38.0,0.0,0.0,3.0,241.0,33.0,1411824.0,96.0,4.0,50.0,28.0,0.0,12.0,0.0,584.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,11.0,26.0,187.0,847415.0,1.0,120.0,564.0,46.0,197.0,0.0,1.0,81.0,2315.0,6539.0,1
SRR22709783,16.0,19369.0,0.0,27.0,224.0,0.0,0.0,0.0,554516.0,10.0,0.0,0.0,0.0,0.0,26.0,5.0,1900.0,5.0,13.0,39.0,0.0,162.0,17.0,0.0,1.0,1.0,0.0,85.0,19.0,458.0,1.0,0.0,32.0,73853.0,56.0,2259911.0,69.0,1.0,12.0,12.0,0.0,1.0,3.0,73.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,35.0,84.0,94674.0,5.0,324.0,164.0,85.0,515.0,0.0,1.0,189.0,705.0,8647.0,1
SRR22709784,26.0,120572.0,0.0,10.0,8.0,0.0,0.0,0.0,2294535.0,16.0,0.0,0.0,0.0,0.0,0.0,68.0,5.0,4.0,4.0,17.0,0.0,675.0,3.0,0.0,1.0,0.0,0.0,184.0,4.0,17.0,0.0,0.0,2.0,0.0,9.0,997600.0,248.0,3.0,8.0,32.0,0.0,113.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6.0,17.0,86412.0,2.0,61.0,797.0,8.0,70.0,0.0,0.0,26.0,3432.0,12.0,0
SRR22709785,36.0,169530.0,0.0,24.0,2934.0,0.0,0.0,0.0,510843.0,13.0,0.0,0.0,0.0,0.0,0.0,84.0,71.0,5.0,13.0,86.0,0.0,409.0,2.0,0.0,4.0,0.0,0.0,280.0,2.0,37.0,0.0,1.0,43.0,0.0,82.0,2100347.0,125.0,1.0,3.0,26.0,0.0,64.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,225.0,332.0,168683.0,2.0,109.0,1881.0,72.0,592.0,0.0,5.0,64.0,731.0,1556.0,0
SRR22709786,36.0,100247.0,0.0,23.0,27.0,0.0,0.0,0.0,665482.0,2.0,0.0,2.0,1.0,0.0,0.0,9.0,4.0,2.0,9.0,18.0,0.0,130.0,4.0,0.0,3.0,0.0,0.0,42.0,8.0,47.0,0.0,0.0,5.0,2.0,9.0,1203227.0,269.0,3.0,5.0,16.0,0.0,75.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,120510.0,2.0,39.0,422.0,4.0,145.0,0.0,0.0,23.0,320.0,8.0,1
SRR22709787,17.0,38856.0,0.0,24.0,91.0,0.0,0.0,0.0,794983.0,10.0,0.0,0.0,0.0,0.0,11.0,23.0,990.0,5.0,26.0,36.0,0.0,87.0,10.0,0.0,1.0,12.0,0.0,3921.0,16.0,76.0,0.0,0.0,24.0,1.0,34.0,2010504.0,368.0,2.0,10.0,31.0,0.0,9.0,0.0,569.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,113.0,154.0,112271.0,2.0,39.0,451.0,96.0,1145.0,0.0,1.0,39.0,665.0,21366.0,1
SRR22709788,10.0,220809.0,0.0,19.0,25.0,0.0,0.0,0.0,1017841.0,5.0,0.0,0.0,0.0,0.0,256.0,27.0,23.0,5.0,0.0,44.0,0.0,920.0,3.0,0.0,0.0,10.0,0.0,641.0,3.0,30.0,2.0,0.0,2.0,1.0,50.0,1440990.0,34.0,4.0,6.0,10.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,5.0,75197.0,1.0,55.0,611.0,1255.0,1804.0,0.0,7.0,36.0,3328.0,13697.0,1
SRR22709789,16.0,58724.0,0.0,11.0,64.0,0.0,0.0,0.0,2058751.0,6.0,0.0,0.0,0.0,0.0,0.0,157.0,3.0,1.0,6.0,25.0,0.0,167.0,4.0,0.0,1.0,0.0,0.0,48.0,25.0,15.0,0.0,0.0,6.0,1.0,14.0,1000950.0,232.0,5.0,5.0,30.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,118.0,11.0,78504.0,4.0,59.0,108.0,23.0,169.0,0.0,3.0,33.0,2656.0,2715.0,0
SRR22709790,64.0,136062.0,0.0,16.0,46.0,0.0,0.0,0.0,839343.0,4.0,0.0,0.0,0.0,0.0,0.0,47.0,8.0,3.0,8.0,24.0,0.0,225.0,1.0,0.0,4.0,0.0,0.0,302.0,2.0,46.0,0.0,0.0,3.0,2.0,4.0,1899094.0,51.0,4.0,40.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,10.0,632834.0,3.0,56.0,361.0,12.0,95.0,0.0,3.0,23.0,2901.0,487.0,1
SRR22709791,29.0,74454.0,0.0,10.0,19.0,0.0,0.0,0.0,1044186.0,18.0,0.0,0.0,1.0,0.0,0.0,17.0,3.0,0.0,2.0,10.0,0.0,1542.0,1.0,0.0,4.0,0.0,0.0,53.0,23.0,36.0,0.0,0.0,4.0,0.0,25.0,1636616.0,225.0,3.0,2.0,22.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,170400.0,2.0,67.0,573.0,11.0,134.0,0.0,0.0,14.0,105.0,3.0,0
SRR22709792,3.0,14459.0,0.0,10.0,35.0,0.0,0.0,6.0,2408778.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,32.0,0.0,1273.0,4.0,0.0,2.0,0.0,0.0,62.0,5.0,44.0,1.0,0.0,1.0,0.0,9.0,1202603.0,47.0,1.0,2.0,5.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,3.0,146502.0,4.0,50.0,365.0,8.0,86.0,0.0,1.0,45.0,262.0,97.0,1
SRR22709793,13.0,42920.0,0.0,20.0,12.0,0.0,0.0,0.0,486231.0,65.0,0.0,0.0,0.0,0.0,7.0,21.0,11.0,108.0,4.0,23.0,0.0,1170.0,5.0,0.0,0.0,0.0,0.0,93.0,5.0,130.0,0.0,0.0,8.0,0.0,43.0,1297913.0,70.0,3.0,20.0,13.0,0.0,516.0,0.0,2282.0,0.0,27.0,0.0,2.0,0.0,0.0,0.0,56.0,663.0,5.0,646203.0,2.0,58.0,1749.0,39.0,150.0,0.0,1.0,28.0,1907.0,10210.0,1
SRR22709794,9.0,28027.0,0.0,65.0,2.0,13.0,0.0,1653.0,1493162.0,1.0,114.0,2.0,0.0,0.0,0.0,42.0,44.0,3.0,29.0,11.0,0.0,3269.0,192.0,0.0,1.0,0.0,0.0,40.0,0.0,15.0,0.0,2.0,5.0,7.0,5.0,1143071.0,54.0,3.0,13.0,48.0,0.0,273.0,0.0,9.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,15.0,71.0,71.0,132446.0,8.0,85.0,5374.0,8.0,41.0,0.0,0.0,29.0,4345.0,4.0,0
SRR22709795,16.0,104530.0,0.0,73.0,14.0,0.0,0.0,0.0,969957.0,0.0,0.0,0.0,1.0,0.0,3.0,27.0,49.0,15.0,5.0,16.0,0.0,2275.0,1.0,0.0,0.0,0.0,0.0,43.0,4.0,18.0,0.0,0.0,2.0,3.0,2.0,1297298.0,15.0,693.0,183.0,27.0,0.0,558.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,202.0,71.0,4.0,467828.0,1.0,39.0,2880.0,73.0,145.0,0.0,0.0,31.0,11156.0,22.0,1
SRR22709796,57.0,54871.0,0.0,28.0,54.0,24.0,0.0,14.0,355814.0,1.0,0.0,0.0,1.0,0.0,13.0,92.0,14162.0,4.0,5.0,26.0,0.0,544.0,19.0,0.0,248.0,0.0,0.0,3886.0,37.0,561.0,0.0,0.0,7.0,6.0,54.0,1752375.0,167.0,4.0,30.0,21.0,0.0,40.0,0.0,729.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,990.0,199.0,190097.0,1.0,558.0,8202.0,115.0,14235.0,0.0,1.0,67.0,1741.0,6039.0,0
SRR22709797,11.0,48379.0,0.0,111.0,17.0,0.0,0.0,131.0,964722.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0,6.0,7.0,33.0,0.0,2992.0,0.0,0.0,2.0,0.0,0.0,26.0,3.0,97.0,0.0,0.0,0.0,11.0,7.0,1085920.0,4046.0,5.0,94.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,61.0,24.0,799327.0,8.0,20.0,3511.0,5.0,22.0,0.0,1.0,14.0,17955.0,9969.0,1
SRR22709798,26.0,83065.0,0.0,39.0,160.0,0.0,0.0,0.0,1295726.0,12.0,0.0,0.0,0.0,0.0,1.0,93.0,22.0,3.0,17.0,50.0,0.0,435.0,9.0,0.0,4.0,2.0,0.0,393.0,34.0,65.0,1.0,1.0,86.0,65401.0,81.0,1945587.0,112.0,1.0,33.0,81.0,2.0,832.0,0.0,703.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,502.0,10.0,73181.0,7.0,196.0,1238.0,54.0,315.0,0.0,4.0,56.0,2469.0,34.0,1
SRR22709799,31.0,66831.0,0.0,16.0,43.0,0.0,0.0,0.0,970035.0,25.0,0.0,0.0,0.0,0.0,1.0,12.0,9.0,4.0,4.0,23.0,0.0,135.0,3.0,0.0,1.0,0.0,0.0,171.0,16.0,23.0,0.0,0.0,3.0,1856.0,47.0,1397267.0,26.0,4.0,2.0,20.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,17.0,15.0,429170.0,8.0,48.0,372.0,352.0,113.0,0.0,1.0,21.0,1287.0,57.0,1
SRR22709800,32.0,55025.0,0.0,175.0,9.0,0.0,0.0,212.0,648433.0,44.0,2.0,0.0,0.0,0.0,18.0,98.0,27.0,1.0,13.0,42.0,1863.0,2213.0,4.0,0.0,0.0,11.0,0.0,3797.0,1304.0,33.0,0.0,0.0,12.0,393299.0,9.0,1498987.0,166.0,12.0,41.0,59.0,0.0,457.0,0.0,3.0,0.0,1.0,1.0,43.0,0.0,0.0,0.0,39.0,663.0,16.0,91158.0,4.0,136.0,1484.0,196.0,5121.0,0.0,0.0,295.0,3726.0,15711.0,1
SRR22709801,20.0,18956.0,0.0,8.0,14.0,0.0,0.0,0.0,1032245.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,7.0,40.0,0.0,269.0,3.0,0.0,2.0,0.0,0.0,37.0,17.0,35.0,0.0,0.0,1.0,1.0,4.0,558089.0,114.0,1.0,0.0,3.0,0.0,228.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,11.0,293957.0,6.0,31.0,1610.0,6.0,81.0,0.0,0.0,12.0,163.0,3.0,0
SRR22709802,23.0,15661.0,0.0,39.0,12.0,29.0,0.0,5368.0,1128840.0,45.0,2.0,2.0,0.0,0.0,0.0,70.0,1652.0,3.0,1.0,24.0,0.0,3865.0,6.0,0.0,2.0,0.0,0.0,122.0,4.0,170.0,0.0,20.0,3.0,6.0,47.0,2011373.0,35.0,0.0,34.0,86.0,1.0,42.0,2965.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,47.0,8.0,39.0,34132.0,10.0,81.0,8211.0,9.0,501.0,0.0,2.0,68.0,4075.0,234.0,1
SRR22709803,11.0,32400.0,0.0,30.0,49.0,0.0,0.0,1.0,569157.0,18.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,9.0,41.0,46.0,0.0,794.0,3.0,0.0,0.0,0.0,0.0,178.0,5.0,133.0,0.0,28.0,13.0,0.0,47.0,2329040.0,73.0,5.0,11.0,25.0,0.0,63.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,126.0,32.0,13.0,74348.0,6.0,72.0,796.0,74.0,358.0,0.0,2.0,60.0,1332.0,45.0,1
SRR22709804,21.0,21234.0,0.0,16.0,155.0,0.0,0.0,0.0,724160.0,20.0,0.0,0.0,0.0,0.0,0.0,17.0,35.0,0.0,1.0,52.0,0.0,412.0,1.0,0.0,4.0,0.0,0.0,296.0,1.0,147.0,0.0,0.0,15.0,0.0,222.0,1485857.0,1012.0,0.0,21.0,62.0,2.0,40.0,0.0,493.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,24.0,49931.0,2.0,78.0,156.0,1.0,242.0,0.0,1.0,25.0,2517.0,16.0,0
SRR22709805,17.0,15318.0,0.0,23.0,30.0,0.0,0.0,86.0,1135904.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,3.0,37.0,0.0,1898.0,1.0,0.0,1.0,0.0,0.0,44.0,3.0,37.0,0.0,0.0,5.0,1.0,9.0,1454489.0,49.0,0.0,142.0,79.0,0.0,3158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,102.0,9.0,670630.0,2.0,53.0,1126.0,30.0,106.0,0.0,1.0,32.0,9400.0,36.0,1
SRR22709806,63.0,222275.0,0.0,63.0,5723.0,0.0,0.0,0.0,250453.0,3.0,0.0,0.0,2.0,0.0,0.0,26.0,12391.0,14.0,14.0,549.0,0.0,141.0,4.0,0.0,1.0,1.0,0.0,519.0,80.0,282.0,1.0,0.0,12.0,22456.0,85.0,1763622.0,166.0,11.0,6.0,23.0,3.0,0.0,0.0,4998.0,0.0,0.0,11.0,28.0,0.0,0.0,0.0,2.0,56.0,36.0,80833.0,1.0,366.0,200.0,2953.0,2545.0,0.0,9.0,117.0,1232.0,2634.0,1
SRR22709807,33.0,70958.0,0.0,25.0,345.0,0.0,0.0,0.0,703830.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,7.0,8.0,69.0,0.0,127.0,4.0,0.0,6.0,0.0,0.0,78.0,47.0,72.0,0.0,0.0,6.0,0.0,56.0,1410210.0,100.0,16.0,17.0,31.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,117.0,0.0,0.0,0.0,1.0,27.0,56.0,65084.0,3.0,189.0,144.0,116.0,365.0,0.0,3.0,49.0,872.0,1592.0,1
SRR22709808,20.0,94722.0,0.0,29.0,143.0,0.0,0.0,0.0,641128.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,3.0,7.0,88.0,0.0,404.0,2.0,0.0,4.0,0.0,0.0,86.0,15.0,56.0,4.0,0.0,162.0,10.0,70.0,2590539.0,62.0,3.0,52.0,63.0,0.0,29.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,57.0,326.0,12.0,165502.0,8.0,65.0,2832.0,1045.0,241.0,0.0,5.0,34.0,1879.0,80.0,1
SRR22709809,19.0,391634.0,0.0,14.0,8.0,0.0,0.0,0.0,1798667.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,2.0,6.0,60.0,0.0,2525.0,2.0,0.0,1.0,0.0,0.0,298.0,4.0,48.0,0.0,61.0,0.0,1.0,18.0,1157461.0,22.0,0.0,5.0,37.0,1.0,15227.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,19.0,6.0,59587.0,2.0,53.0,427.0,19.0,89.0,0.0,4.0,17.0,1420.0,58210.0,1
SRR22709810,18.0,243197.0,0.0,15.0,3505.0,0.0,0.0,0.0,538994.0,3.0,0.0,0.0,1.0,0.0,0.0,240.0,8.0,3.0,4.0,195.0,0.0,436.0,0.0,0.0,1.0,0.0,0.0,49.0,16.0,25.0,2.0,0.0,30.0,95960.0,25.0,1181446.0,31.0,0.0,16.0,23.0,3.0,70.0,0.0,2208.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,94.0,21.0,39298.0,4.0,115.0,210.0,109984.0,150.0,0.0,7.0,51.0,1988.0,33632.0,0
