acc,Acidimicrobiia,Acidithiobacillia,Acidobacteriia,Actinomycetia,Actinopteri,Agaricomycetes,Alphaproteobacteria,Alsuviricetes,Amabiliviricetes,Amphibia,Anaerolineae,Aquificae,Arachnida,Archaeoglobi,Ardenticatenia,Arfiviricetes,Armatimonadia,Aves,Bacilli,Bacteroidia,Balneolia,Betaproteobacteria,Bigyra,Blastocatellia,Caldilineae,Caldisericia,Calditrichia,Candidatus Brocadiia,Candidatus Nanosyncoccalia,Candidatus Saccharimonadia,Caudoviricetes,Cephalopoda,Chitinispirillia,Chitinivibrionia,Chitinophagia,Chlamydiia,Chlorobia,Chloroflexia,Chrymotiviricetes,Chrysiogenetes,Chthonomonadetes,Cladistia,Clostridia,Coprothermobacteria,Coriobacteriia,Culicoidibacteria,Cytophagia,Deferribacteres,Dehalococcoidia,Deinococci,Deltaproteobacteria,Desulfuribacillia,Dictyoglomia,Dothideomycetes,Duplopiviricetes,Ellioviricetes,Elusimicrobia,Endomicrobia,Epsilonproteobacteria,Erysipelotrichia,Eurotiomycetes,Faserviricetes,Fibrobacteria,Fimbriimonadia,Flavobacteriia,Fusobacteriia,Gammaproteobacteria,Gemmatimonadetes,Gloeobacteria,Halobacteria,Herviviricetes,Hexanauplia,Holophagae,Howeltoviricetes,Hydrogenophilalia,Hydrozoa,Ignavibacteria,Insecta,Kiritimatiellae,Ktedonobacteria,Lentisphaeria,Lepidosauria,Leviviricetes,Limnochordia,Longimicrobia,Magnoliopsida,Malacostraca,Malasseziomycetes,Malgrandaviricetes,Mammalia,Megaviricetes,Merostomata,Methanobacteria,Methanococci,Methanomicrobia,Methanopyri,Miaviricetes,Microbotryomycetes,Mollicutes,Monjiviricetes,Naldaviricetes,Negativicutes,Nitriliruptoria,Nitrososphaeria,Nitrospinia,Nitrospira,Oligoflexia,Oligosphaeria,Opitutae,Phycisphaerae,Pisoniviricetes,Planctomycetia,Repensiviricetes,Revtraviricetes,Rhodothermia,Rubrobacteria,Saccharomycetes,Saprospiria,Schizosaccharomycetes,Sordariomycetes,Spartobacteria,Sphingobacteriia,Spirochaetia,Stelpaviricetes,Synergistia,Terrimicrobia,Thermoanaerobaculia,Thermococci,Thermodesulfobacteria,Thermodesulfovibrionia,Thermoflexia,Thermoleophilia,Thermolithobacteria,Thermomicrobia,Thermoplasmata,Thermoprotei,Thermotogae,Tissierellia,Tolucaviricetes,Trebouxiophyceae,Verrucomicrobiae,Vicinamibacteria,Zetaproteobacteria,class
SRR22709805,1.0,6.0,10.0,8588.0,9.0,0.0,390.0,3146.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,267.0,15078.0,1111871.0,13.0,326559.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,9400.0,0.0,1.0,2.0,281.0,1.0,3.0,25.0,0.0,1.0,30.0,0.0,1176721.0,1.0,5575.0,0.0,324.0,3.0,0.0,37.0,430.0,4.0,0.0,0.0,102.0,0.0,5.0,0.0,7510.0,28075.0,0.0,142.0,6.0,0.0,201.0,49.0,13974.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,79.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1108.0,0.0,0.0,72.0,778.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,47813.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,2.0,6.0,85.0,6.0,0.0,0.0,0.0,66.0,53.0,0.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,17.0,0.0,32.0,559.0,1.0,0.0,30.0,1.0,1.0,1
SRR22709806,40.0,1.0,5.0,135230.0,0.0,0.0,3728.0,0.0,0.0,0.0,104.0,63.0,0.0,0.0,1.0,0.0,9.0,0.0,49177.0,233539.0,3.0,11660.0,0.0,22.0,378.0,0.0,2.0,0.0,0.0,19.0,1232.0,0.0,17.0,1.0,1641.0,14.0,14.0,11.0,0.0,4.0,307.0,0.0,1159248.0,1.0,82648.0,0.0,875.0,80.0,5.0,282.0,6815.0,0.0,1.0,0.0,55.0,0.0,1.0,11.0,18436.0,38095.0,0.0,6.0,67.0,0.0,508.0,166.0,37696.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,0.0,23.0,0.0,3.0,11.0,4997.0,0.0,0.0,0.0,3.0,187.0,0.0,0.0,2.0,64.0,0.0,0.0,22352.0,0.0,0.0,0.0,0.0,0.0,2524.0,0.0,0.0,33796.0,38.0,0.0,11.0,27.0,4.0,0.0,205.0,1.0,1.0,35.0,0.0,0.0,1.0,198.0,0.0,11.0,0.0,0.0,0.0,43.0,366.0,0.0,2953.0,0.0,0.0,0.0,9.0,1.0,1.0,5.0,44.0,4.0,12391.0,1.0,117.0,2451.0,0.0,0.0,2291.0,20.0,0.0,1
SRR22709807,10.0,14.0,21.0,32440.0,0.0,0.0,7827.0,1.0,0.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,5.0,0.0,19948.0,669477.0,2.0,807.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,5.0,872.0,0.0,1.0,1.0,267.0,7.0,8.0,9.0,0.0,4.0,29.0,0.0,1180719.0,6.0,36329.0,0.0,340.0,47.0,8.0,72.0,6336.0,1.0,0.0,0.0,27.0,0.0,1.0,5.0,25479.0,6432.0,0.0,17.0,54.0,0.0,739.0,100.0,15451.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,31.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,140.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,0.0,19137.0,10.0,0.0,4.0,115.0,68.0,1.0,1.0,1.0,0.0,55.0,0.0,0.0,3.0,69.0,0.0,80.0,0.0,0.0,0.0,225.0,189.0,0.0,116.0,3.0,1.0,0.0,3.0,2.0,0.0,2.0,49.0,5.0,4.0,0.0,49.0,623.0,0.0,0.0,1535.0,2.0,8.0,1
SRR22709808,25.0,2.0,9.0,18497.0,0.0,0.0,1063.0,29.0,0.0,0.0,19.0,29.0,0.0,0.0,0.0,0.0,5.0,3.0,30006.0,615224.0,18.0,127900.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1879.0,0.0,1.0,3.0,110.0,3.0,7.0,11.0,0.0,2.0,128.0,0.0,2037643.0,4.0,73931.0,0.0,180.0,15.0,3.0,56.0,4444.0,3.0,4.0,0.0,325.0,0.0,73.0,89.0,4591.0,127708.0,0.0,52.0,66.0,3.0,492.0,62.0,12804.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,63.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,2823.0,0.0,0.0,57.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,24544.0,53.0,0.0,0.0,1.0,7.0,0.0,1.0,2.0,1.0,10.0,0.0,0.0,8.0,55.0,0.0,60.0,0.0,0.0,0.0,39.0,65.0,0.0,1045.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,158.0,10.0,50.0,0.0,34.0,626.0,0.0,0.0,75.0,2.0,3.0,1
SRR22709809,2.0,1.0,15.0,353589.0,0.0,0.0,782.0,15227.0,0.0,3.0,4.0,14.0,0.0,0.0,1.0,0.0,0.0,112.0,37774.0,1760559.0,2.0,2263.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,17.0,1420.0,0.0,0.0,0.0,19.0,2.0,6.0,18.0,61.0,2.0,7.0,15.0,765553.0,1.0,36437.0,0.0,167.0,4.0,4.0,48.0,5722.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35089.0,162856.0,0.0,5.0,18.0,0.0,20927.0,22.0,14242.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,37.0,0.0,1.0,24.0,0.0,6.0,0.0,0.0,0.0,426.0,0.0,0.0,11.0,1106.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,36746.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,18.0,5.0,0.0,0.0,2.0,21.0,0.0,8.0,0.0,0.0,2.0,30.0,53.0,0.0,19.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,711.0,0.0,0.0,58048.0,1.0,5.0,1
SRR22709810,20.0,0.0,10.0,15098.0,0.0,0.0,655.0,70.0,0.0,0.0,127.0,15.0,0.0,0.0,3.0,0.0,12.0,0.0,33613.0,500458.0,3.0,8222.0,0.0,4.0,4.0,0.0,1.0,0.0,81.0,87.0,1988.0,0.0,1.0,2.0,864.0,3.0,4.0,5.0,0.0,0.0,58.0,0.0,933321.0,1.0,215445.0,0.0,2995.0,16.0,12.0,25.0,8625.0,5.0,2.0,0.0,92.0,0.0,19.0,11.0,3893.0,54577.0,0.0,16.0,22.0,3.0,435.0,31.0,14411.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,1.0,0.0,23.0,0.0,3.0,2.0,2190.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,1.0,206.0,0.0,0.0,95465.0,1.0,3.0,0.0,0.0,0.0,132.0,0.0,0.0,6112.0,20.0,0.0,2.0,0.0,29.0,0.0,18.0,3.0,2.0,18.0,0.0,0.0,4.0,116.0,0.0,5.0,0.0,0.0,1.0,146.0,115.0,0.0,109984.0,3.0,0.0,0.0,7.0,0.0,0.0,2.0,98.0,1.0,8.0,0.0,51.0,653.0,0.0,0.0,33470.0,0.0,0.0,0
SRR22709811,23.0,0.0,21.0,36323.0,48.0,0.0,4528.0,278.0,0.0,10.0,64.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,31639.0,458487.0,1.0,94141.0,0.0,3.0,67.0,1.0,17.0,0.0,18.0,98.0,17972.0,0.0,126.0,1.0,486.0,9.0,28.0,12.0,0.0,13.0,234.0,0.0,1026254.0,3.0,134534.0,0.0,639.0,990.0,11.0,333.0,31897.0,19.0,0.0,0.0,210.0,0.0,11.0,12.0,3435.0,198655.0,0.0,151.0,40.0,7.0,690.0,621.0,18314.0,1.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0,81.0,0.0,38.0,9.0,8535.0,3.0,0.0,2.0,0.0,1967.0,0.0,0.0,77.0,877.0,0.0,0.0,119488.0,0.0,1.0,0.0,0.0,0.0,1754.0,0.0,0.0,49120.0,11.0,0.0,1.0,8.0,7.0,5.0,1641.0,8.0,44.0,384.0,0.0,0.0,9.0,51.0,360.0,312.0,0.0,0.0,0.0,199.0,473.0,0.0,2549.0,0.0,0.0,0.0,6.0,2.0,2.0,3.0,10.0,5.0,42.0,0.0,175.0,2382.0,0.0,0.0,29.0,1.0,2.0,1
SRR22709812,15.0,301.0,18.0,33174.0,0.0,0.0,2555.0,3013.0,0.0,6.0,10.0,112.0,0.0,0.0,1.0,0.0,0.0,234.0,7291.0,1193380.0,20.0,393971.0,0.0,1.0,3.0,1.0,0.0,0.0,11.0,80.0,12848.0,0.0,1.0,4.0,242.0,6.0,9.0,5.0,0.0,5.0,43.0,0.0,1075406.0,1.0,154659.0,0.0,831.0,56.0,0.0,37.0,18618.0,7.0,0.0,0.0,418.0,0.0,13.0,0.0,576.0,36446.0,0.0,279.0,26.0,7.0,956.0,232.0,22146.0,2.0,2.0,19.0,0.0,0.0,1.0,2.0,6.0,0.0,274.0,0.0,3.0,2.0,6138.0,0.0,0.0,0.0,2.0,4935.0,0.0,0.0,24.0,1191.0,0.0,0.0,505786.0,2.0,1.0,0.0,0.0,0.0,877.0,0.0,0.0,21156.0,7.0,0.0,1.0,292.0,15.0,1.0,10.0,1.0,1.0,23.0,0.0,0.0,9.0,32.0,0.0,10.0,0.0,0.0,0.0,78.0,72.0,0.0,515.0,1.0,0.0,0.0,3.0,5.0,2.0,6.0,81.0,1.0,217.0,70.0,92.0,876.0,0.0,0.0,18010.0,0.0,2.0,1
SRR22709813,23.0,10.0,7.0,5540.0,0.0,0.0,4417.0,23.0,0.0,0.0,40.0,27.0,0.0,0.0,1.0,0.0,16.0,0.0,20885.0,182180.0,5.0,38128.0,0.0,14.0,11.0,0.0,4.0,0.0,2.0,31.0,1185.0,0.0,9.0,2.0,493.0,8.0,5.0,7.0,16.0,32.0,220.0,0.0,923137.0,6.0,56330.0,0.0,1121.0,482.0,10.0,127.0,18527.0,8.0,2.0,0.0,189.0,0.0,7.0,52.0,1522.0,75181.0,0.0,11.0,30.0,1.0,1055.0,443.0,44280.0,3.0,0.0,5.0,0.0,0.0,2.0,0.0,10.0,0.0,69.0,0.0,0.0,12.0,6760.0,1.0,0.0,22.0,6.0,1703.0,0.0,0.0,10.0,317.0,0.0,0.0,86979.0,0.0,3.0,0.0,0.0,0.0,1117.0,0.0,0.0,57430.0,24.0,0.0,3.0,153.0,47.0,0.0,515.0,7.0,41.0,125.0,0.0,0.0,4.0,43.0,108.0,19.0,0.0,0.0,32.0,188.0,17552.0,0.0,1686.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,8.0,6.0,16394.0,11.0,311.0,2191.0,0.0,0.0,164.0,0.0,16.0,1
SRR22709814,6.0,0.0,8.0,2507.0,0.0,702.0,1247.0,250.0,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,68.0,27196.0,791769.0,11.0,1209.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,30.0,944.0,0.0,0.0,0.0,60.0,7.0,5.0,5.0,0.0,2.0,49.0,0.0,1465294.0,1.0,31872.0,0.0,199.0,16.0,2.0,48.0,8270.0,0.0,1.0,0.0,151.0,0.0,1.0,10.0,25173.0,55808.0,0.0,1.0,21.0,2.0,462.0,97.0,20793.0,1.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,159.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2969.0,0.0,0.0,7.0,267.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,155.0,1.0,0.0,23746.0,33.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,2.0,26.0,0.0,7.0,0.0,0.0,0.0,43.0,48.0,0.0,32.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,26.0,11.0,22.0,0.0,29.0,885.0,0.0,0.0,16.0,0.0,11.0,1
SRR22709815,2.0,4.0,9.0,27095.0,0.0,0.0,503.0,0.0,0.0,3.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,52879.0,1786063.0,0.0,56843.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,170.0,2363.0,0.0,0.0,2.0,160.0,2.0,4.0,2.0,3.0,13.0,4.0,0.0,965809.0,1.0,29528.0,0.0,67.0,5.0,0.0,35.0,143.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1150.0,21884.0,0.0,20.0,3.0,0.0,325.0,48.0,23427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,46.0,3778.0,0.0,0.0,0.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,69318.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,1.0,870.0,37.0,0.0,0.0,0.0,25.0,38.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,249.0,0.0,40.0,444.0,0.0,0.0,20.0,1.0,4.0,1
SRR22709816,7.0,1.0,13.0,8163.0,0.0,15.0,391.0,182.0,4.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,21196.0,955846.0,2.0,36068.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2772.0,0.0,0.0,0.0,178.0,0.0,3.0,16.0,0.0,1.0,12.0,0.0,991274.0,5.0,15292.0,0.0,304.0,16.0,4.0,37.0,8403.0,0.0,0.0,0.0,31.0,0.0,3.0,1.0,21760.0,16035.0,0.0,1.0,19.0,0.0,506.0,509.0,12052.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,53.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,1206.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,7610.0,2.0,0.0,3.0,1.0,2.0,0.0,4.0,1.0,0.0,6.0,0.0,0.0,3.0,16.0,14.0,6.0,0.0,0.0,0.0,47.0,119.0,0.0,717.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,9.0,0.0,34.0,737.0,0.0,0.0,11960.0,0.0,0.0,0
SRR22709817,11.0,8.0,18.0,9170.0,0.0,0.0,20621.0,496.0,0.0,0.0,16.0,29.0,0.0,0.0,2.0,0.0,2.0,0.0,32302.0,517356.0,8.0,17326.0,32825.0,28.0,93.0,1.0,1.0,0.0,0.0,77.0,3323.0,0.0,1.0,6.0,781.0,8.0,11.0,12.0,0.0,20.0,68.0,0.0,991906.0,3.0,10676.0,0.0,257.0,115.0,1.0,64.0,4883.0,8.0,0.0,0.0,239.0,0.0,7.0,8.0,6061.0,17983.0,0.0,65.0,151.0,1.0,330.0,249.0,44448.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,46.0,77.0,21.0,2.0,1011.0,0.0,0.0,0.0,2.0,11196.0,0.0,0.0,14.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,0.0,0.0,45065.0,24.0,0.0,5.0,6.0,15.0,4.0,1100.0,2.0,0.0,23.0,0.0,0.0,3.0,77.0,0.0,22.0,0.0,0.0,0.0,66.0,120.0,0.0,84.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,876.0,1.0,71.0,1547.0,1.0,0.0,2227.0,1.0,1.0,0
SRR22709818,21.0,5.0,21.0,8632.0,5.0,0.0,5300.0,490.0,0.0,0.0,21.0,222.0,0.0,0.0,0.0,0.0,6.0,0.0,48429.0,211555.0,8.0,149316.0,0.0,9.0,22.0,3.0,4.0,0.0,0.0,15.0,6880.0,0.0,1.0,4.0,228.0,7.0,40.0,17.0,1.0,53.0,219.0,0.0,1398816.0,7.0,36515.0,0.0,1544.0,322.0,5.0,645.0,23206.0,17.0,0.0,0.0,173.0,0.0,12.0,16.0,13809.0,85365.0,0.0,32.0,48.0,1.0,1274.0,243.0,27910.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,33.0,0.0,44.0,5.0,3464.0,0.0,0.0,0.0,4.0,2565.0,0.0,0.0,4.0,277.0,0.0,0.0,9429.0,0.0,1.0,0.0,0.0,0.0,1476.0,0.0,0.0,31195.0,15.0,0.0,4.0,19.0,21.0,1.0,787.0,15.0,0.0,81.0,0.0,0.0,5.0,65.0,0.0,60.0,0.0,0.0,0.0,206.0,351.0,0.0,957.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,1.0,1.0,30.0,0.0,110.0,1537.0,0.0,0.0,5335.0,0.0,7.0,0
SRR22709819,6.0,4.0,14.0,11615.0,3.0,0.0,896.0,1229.0,0.0,0.0,19.0,61.0,0.0,0.0,1.0,0.0,0.0,199.0,86361.0,2100301.0,51.0,294528.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,41.0,2860.0,0.0,0.0,1.0,104.0,2.0,10.0,8.0,41.0,7.0,127.0,0.0,998391.0,0.0,60712.0,0.0,379.0,4.0,2.0,58.0,34837.0,7.0,0.0,0.0,26.0,0.0,15.0,2.0,2101.0,107082.0,0.0,36.0,39.0,0.0,379.0,473.0,41948.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,70.0,0.0,3.0,3.0,784.0,0.0,0.0,1.0,0.0,883.0,0.0,0.0,8.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,110631.0,7.0,0.0,0.0,6.0,5.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,6.0,10.0,225.0,20.0,0.0,0.0,0.0,95.0,186.0,0.0,79.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,9.0,0.0,86.0,373.0,0.0,0.0,30.0,0.0,4.0,1
SRR22709820,23.0,1.0,13.0,47571.0,0.0,0.0,536.0,1.0,0.0,3.0,50.0,23.0,0.0,0.0,1.0,0.0,10.0,5.0,31342.0,741943.0,1.0,39235.0,0.0,12.0,2.0,0.0,0.0,1.0,0.0,92.0,2022.0,0.0,1.0,2.0,739.0,1.0,6.0,14.0,0.0,3.0,11.0,0.0,1500064.0,3.0,26847.0,0.0,405.0,9.0,8.0,56.0,7593.0,0.0,0.0,0.0,66.0,0.0,29.0,28.0,6659.0,59748.0,0.0,10.0,42.0,1.0,474.0,128.0,37577.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,85.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,496.0,0.0,0.0,87.0,1525.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,320.0,0.0,0.0,30660.0,27.0,0.0,0.0,56.0,92.0,0.0,3.0,0.0,0.0,234.0,0.0,0.0,3.0,34.0,107.0,24.0,0.0,0.0,0.0,254.0,173.0,0.0,68.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,17.0,8.0,18.0,0.0,47.0,2712.0,0.0,0.0,10.0,0.0,1.0,1
SRR22709821,14.0,13.0,18.0,52514.0,0.0,0.0,1981.0,63.0,0.0,0.0,6.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,13197.0,786649.0,20.0,93813.0,0.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,908.0,0.0,0.0,0.0,211.0,5.0,7.0,17.0,0.0,3.0,86.0,0.0,1257040.0,6.0,14986.0,0.0,544.0,19.0,8.0,70.0,3337.0,0.0,2.0,0.0,91.0,0.0,7.0,5.0,5198.0,13428.0,0.0,0.0,18.0,1.0,910.0,105.0,28845.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,6.0,470.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,21.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,6028.0,9.0,0.0,8.0,1.0,6.0,0.0,9.0,2.0,1.0,28.0,0.0,0.0,9.0,31.0,0.0,138.0,0.0,0.0,0.0,289.0,109.0,0.0,21.0,1.0,4.0,0.0,6.0,0.0,0.0,12.0,0.0,5.0,1.0,0.0,45.0,595.0,0.0,0.0,10577.0,4.0,0.0,1
SRR22709822,13.0,1.0,16.0,66109.0,0.0,0.0,256.0,0.0,0.0,0.0,4.0,37.0,0.0,1.0,1.0,0.0,2.0,0.0,18827.0,704381.0,3.0,11764.0,0.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,259.0,2.0,22.0,23.0,0.0,3.0,20.0,0.0,1300851.0,7.0,7079.0,0.0,439.0,9.0,9.0,53.0,341.0,0.0,3.0,0.0,28.0,0.0,5.0,3.0,18538.0,8468.0,0.0,0.0,51.0,8.0,980.0,94.0,3932.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,386.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,5561.0,11.0,0.0,3.0,0.0,5.0,0.0,3.0,1.0,0.0,9.0,0.0,0.0,3.0,29.0,0.0,5.0,0.0,0.0,0.0,119.0,61.0,0.0,18.0,0.0,2.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,43.0,638.0,0.0,0.0,15.0,0.0,6.0,1
SRR22709823,6.0,1.0,8.0,7619.0,0.0,0.0,346.0,34.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,38569.0,1631896.0,4.0,281892.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,76.0,2642.0,0.0,1.0,6.0,274.0,2.0,5.0,32.0,11.0,6.0,66.0,0.0,1011356.0,1.0,21113.0,0.0,184.0,9.0,1.0,49.0,13477.0,0.0,1.0,0.0,47.0,0.0,4.0,1.0,12733.0,22019.0,0.0,7.0,22.0,3.0,324.0,193.0,14390.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5147.0,0.0,0.0,12.0,290.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,5602.0,10.0,0.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,8.0,9.0,227.0,12.0,0.0,0.0,0.0,52.0,59.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,54.0,0.0,41.0,820.0,0.0,0.0,21.0,0.0,0.0,1
SRR22709824,55.0,1.0,23.0,86109.0,0.0,0.0,595.0,158.0,3.0,9.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,45.0,29048.0,1474314.0,18.0,34998.0,0.0,14.0,38.0,0.0,0.0,0.0,2.0,12.0,3831.0,0.0,0.0,11.0,98.0,0.0,5.0,3.0,1.0,3.0,1.0,0.0,1183311.0,0.0,39780.0,0.0,332.0,5.0,0.0,223.0,9345.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,7951.0,34261.0,0.0,188.0,10.0,1.0,179.0,21.0,2371.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1272.0,0.0,0.0,54.0,3200.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,29367.0,3.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,4.0,797.0,10.0,0.0,0.0,0.0,23.0,70.0,0.0,48.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,158.0,0.0,52.0,1065.0,0.0,0.0,4.0,0.0,0.0,0
SRR22709825,9.0,1.0,8.0,28529.0,28.0,0.0,265.0,1525.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,31.0,29193.0,681128.0,1.0,725.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,119.0,5330.0,0.0,0.0,5.0,156.0,1.0,1.0,3.0,0.0,5.0,2.0,0.0,1542433.0,0.0,5149.0,0.0,141.0,0.0,0.0,120.0,60.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,7558.0,36324.0,0.0,473.0,6.0,0.0,90.0,123.0,40273.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14228.0,0.0,0.0,72.0,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,36868.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,117.0,3.0,0.0,0.0,0.0,12.0,38.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,160.0,0.0,25.0,1487.0,2.0,0.0,5.0,0.0,1.0,1
