acc,Actinomycetales,Bacillales,Bacteroidales,Burkholderiales,Campylobacterales,Candidatus Gastranaerophilales,Caulobacterales,Chitinophagales,Clostridiales,Coriobacteriales,Corynebacteriales,Cytophagales,Desulfobacterales,Desulfuromonadales,Eggerthellales,Enterobacterales,Erysipelotrichales,Flavobacteriales,Fusobacteriales,Holosporales,Ignavibacteriales,Lactobacillales,Magnetococcales,Methanobacteriales,Micrococcales,Myxococcales,Nautiliales,Neisseriales,Nitrospirales,Nostocales,Propionibacteriales,Pseudomonadales,Rhizobiales,Rhodobacterales,Rhodospirillales,Sphingomonadales,Spirochaetales,Synergistales,Thiotrichales,Veillonellales,Vibrionales,Xanthomonadales,class
SRR11807321,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,15566.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,239.0,0.0,0.0,0.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
SRR11807322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34148.0,33.0,0.0,0.0,0.0,0.0,1184.0,5471.0,220.0,0.0,0.0,0.0,0.0,506.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807323,24.0,51.0,330.0,0.0,1.0,0.0,0.0,0.0,40588.0,213.0,0.0,0.0,0.0,0.0,1228.0,4822.0,800.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31732.0,49.0,0.0,0.0,0.0,0.0,567.0,0.0,874.0,0.0,0.0,0.0,0.0,364.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807325,22.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,21619.0,29.0,0.0,0.0,0.0,0.0,540.0,0.0,89.0,0.0,0.0,0.0,0.0,476.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807326,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,15480.0,19.0,0.0,0.0,0.0,0.0,79.0,0.0,1827.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807327,0.0,20.0,268.0,0.0,0.0,0.0,0.0,0.0,21055.0,25.0,0.0,0.0,0.0,0.0,1292.0,0.0,464.0,0.0,0.0,0.0,0.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807328,0.0,9.0,149.0,0.0,0.0,0.0,0.0,0.0,25111.0,16.0,0.0,1.0,0.0,0.0,1159.0,0.0,521.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807329,28.0,0.0,2071.0,0.0,0.0,0.0,0.0,0.0,64129.0,141.0,0.0,0.0,0.0,1.0,1638.0,0.0,91.0,0.0,0.0,0.0,0.0,347.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23676.0,25.0,0.0,0.0,0.0,0.0,322.0,0.0,22.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51903.0,100.0,0.0,0.0,0.0,0.0,821.0,0.0,302.0,0.0,0.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807332,0.0,21.0,148.0,0.0,0.0,0.0,0.0,0.0,13271.0,48.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807333,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,16727.0,56.0,0.0,0.0,0.0,0.0,232.0,0.0,4914.0,0.0,0.0,0.0,0.0,372.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807334,0.0,42.0,64.0,0.0,0.0,0.0,0.0,0.0,31514.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807335,11.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,54992.0,20.0,0.0,0.0,0.0,0.0,693.0,14195.0,0.0,0.0,0.0,0.0,0.0,677.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807336,0.0,31.0,489.0,0.0,0.0,0.0,0.0,0.0,40544.0,57.0,0.0,4.0,0.0,0.0,122.0,0.0,537.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807337,21.0,117.0,63.0,0.0,0.0,0.0,0.0,0.0,42825.0,34.0,0.0,2.0,0.0,0.0,1047.0,0.0,401.0,0.0,0.0,0.0,0.0,687.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807338,0.0,91.0,38.0,0.0,0.0,0.0,0.0,0.0,16296.0,36.0,0.0,0.0,0.0,0.0,1439.0,1350.0,388.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807339,0.0,185.0,425.0,0.0,0.0,0.0,0.0,0.0,13781.0,34.0,0.0,0.0,0.0,0.0,995.0,0.0,335.0,0.0,0.0,0.0,0.0,570.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373.0,0.0,0.0,1
SRR11807340,39.0,48.0,192.0,0.0,0.0,0.0,0.0,0.0,56397.0,121.0,0.0,3.0,0.0,0.0,2077.0,0.0,671.0,0.0,2.0,0.0,0.0,712.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807341,0.0,24.0,88.0,0.0,0.0,0.0,0.0,0.0,18505.0,56.0,0.0,0.0,1.0,0.0,309.0,0.0,3.0,0.0,0.0,0.0,0.0,528.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807342,36.0,70.0,310.0,0.0,0.0,0.0,0.0,0.0,79106.0,46.0,0.0,0.0,0.0,0.0,874.0,0.0,7.0,0.0,0.0,0.0,0.0,833.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807343,52.0,0.0,588.0,0.0,0.0,0.0,0.0,0.0,42860.0,22.0,0.0,0.0,0.0,0.0,956.0,0.0,4.0,0.0,0.0,0.0,0.0,198.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807344,0.0,73.0,95.0,0.0,0.0,0.0,0.0,0.0,42475.0,59.0,0.0,0.0,0.0,0.0,737.0,1104.0,88.0,0.0,0.0,0.0,0.0,1487.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807345,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,37823.0,42.0,0.0,0.0,0.0,0.0,824.0,0.0,19.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807346,0.0,50.0,65.0,0.0,0.0,0.0,0.0,0.0,26349.0,50.0,0.0,0.0,0.0,0.0,803.0,0.0,385.0,0.0,0.0,0.0,0.0,577.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807347,0.0,14.0,1810.0,0.0,0.0,0.0,0.0,0.0,40665.0,22.0,0.0,0.0,0.0,0.0,0.0,6810.0,922.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807348,0.0,24.0,85337.0,0.0,0.0,0.0,0.0,0.0,19737.0,0.0,0.0,0.0,0.0,0.0,17.0,5274.0,53.0,13.0,0.0,0.0,0.0,92.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807349,12.0,63.0,10212.0,0.0,0.0,0.0,0.0,2.0,20802.0,0.0,0.0,4.0,0.0,0.0,334.0,0.0,30.0,0.0,1.0,0.0,0.0,408.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
SRR11807350,0.0,138.0,159.0,0.0,0.0,0.0,0.0,0.0,119045.0,23.0,0.0,0.0,0.0,1.0,87.0,0.0,23.0,0.0,0.0,0.0,0.0,947.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807351,66.0,78.0,85.0,0.0,0.0,0.0,0.0,2.0,50356.0,167.0,0.0,0.0,1.0,0.0,0.0,1249.0,173.0,0.0,0.0,0.0,0.0,667.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807352,18.0,131.0,339.0,0.0,0.0,0.0,0.0,0.0,50621.0,106.0,0.0,0.0,0.0,1.0,62.0,0.0,359.0,0.0,0.0,0.0,0.0,612.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807353,113.0,0.0,2549.0,0.0,0.0,0.0,0.0,0.0,26146.0,400.0,0.0,1.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,408.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807354,7.0,95.0,528.0,0.0,0.0,0.0,0.0,0.0,51501.0,319.0,0.0,0.0,0.0,0.0,58.0,0.0,117.0,0.0,0.0,0.0,0.0,443.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807355,0.0,141.0,350.0,0.0,0.0,0.0,0.0,0.0,51477.0,148.0,0.0,1.0,0.0,0.0,66.0,0.0,106.0,0.0,0.0,0.0,0.0,649.0,0.0,0.0,98.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807356,0.0,73.0,916.0,0.0,0.0,0.0,0.0,0.0,29780.0,404.0,0.0,0.0,0.0,0.0,101.0,15399.0,266.0,0.0,0.0,0.0,0.0,905.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1
SRR11807357,26.0,0.0,27017.0,0.0,0.0,0.0,0.0,0.0,7375.0,34.0,0.0,1.0,0.0,0.0,3.0,0.0,598.0,0.0,0.0,0.0,0.0,882.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807358,0.0,40.0,1228.0,0.0,0.0,0.0,0.0,0.0,20169.0,29.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,1
SRR11807359,0.0,0.0,45776.0,0.0,0.0,0.0,0.0,0.0,6367.0,234.0,0.0,0.0,0.0,0.0,2.0,0.0,974.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28379.0,247.0,0.0,0.0,0.0,0.0,2.0,0.0,94.0,0.0,0.0,0.0,0.0,341.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807361,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,30156.0,46.0,0.0,0.0,0.0,0.0,101.0,2077.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1
SRR11807362,0.0,0.0,22592.0,0.0,0.0,0.0,0.0,0.0,22866.0,143.0,0.0,0.0,0.0,0.0,1152.0,8519.0,60.0,0.0,0.0,0.0,0.0,322.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807363,0.0,16.0,835.0,0.0,0.0,0.0,0.0,0.0,33300.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,57.0,5.0,1.0,0.0,0.0,748.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807364,0.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,12898.0,29.0,0.0,0.0,0.0,0.0,212.0,414.0,1379.0,0.0,0.0,0.0,0.0,2336.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807365,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,24169.0,76.0,0.0,0.0,0.0,0.0,198.0,0.0,60.0,0.0,0.0,0.0,0.0,696.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807366,0.0,8.0,186.0,0.0,0.0,0.0,0.0,0.0,28051.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,0.0,1013.0,0.0,0.0,430.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807367,13.0,128.0,165.0,0.0,0.0,0.0,0.0,5.0,31527.0,0.0,0.0,0.0,0.0,0.0,644.0,6424.0,129.0,0.0,0.0,0.0,0.0,1511.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807368,0.0,77.0,565.0,0.0,0.0,0.0,0.0,0.0,26951.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,124.0,0.0,0.0,0.0,0.0,655.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
SRR11807369,9.0,130.0,24.0,0.0,0.0,0.0,0.0,0.0,28609.0,10.0,0.0,0.0,0.0,0.0,114.0,0.0,127.0,0.0,0.0,0.0,0.0,1144.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
SRR11807370,17.0,56.0,12670.0,0.0,0.0,0.0,0.0,0.0,25872.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807371,0.0,45.0,0.0,101.0,0.0,0.0,0.0,0.0,19825.0,77.0,0.0,0.0,0.0,0.0,73.0,0.0,2.0,0.0,0.0,0.0,0.0,1081.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807372,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,42106.0,18.0,0.0,3.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807373,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,9111.0,146.0,0.0,0.0,0.0,0.0,512.0,0.0,385.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807374,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,31076.0,11.0,0.0,0.0,0.0,0.0,119.0,0.0,193.0,0.0,0.0,0.0,0.0,698.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807375,19.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,14119.0,22.0,0.0,0.0,0.0,0.0,73.0,0.0,375.0,0.0,0.0,0.0,0.0,480.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37664.0,33.0,0.0,0.0,0.0,0.0,23.0,0.0,22.0,0.0,0.0,0.0,0.0,984.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807377,0.0,46.0,356.0,0.0,0.0,0.0,0.0,0.0,22523.0,108.0,0.0,0.0,0.0,0.0,460.0,0.0,82.0,0.0,0.0,0.0,0.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807378,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,53027.0,270.0,0.0,0.0,0.0,0.0,1556.0,0.0,193.0,0.0,0.0,0.0,0.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807379,0.0,82.0,130.0,0.0,0.0,0.0,0.0,0.0,42641.0,14.0,0.0,2.0,0.0,0.0,773.0,691.0,25.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807380,0.0,29.0,49.0,0.0,0.0,0.0,0.0,0.0,29826.0,40.0,0.0,0.0,0.0,0.0,1688.0,0.0,159.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807381,0.0,41.0,70.0,0.0,0.0,0.0,0.0,0.0,62966.0,70.0,0.0,0.0,0.0,0.0,1487.0,542.0,819.0,0.0,1.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807382,0.0,36.0,499.0,0.0,0.0,0.0,0.0,0.0,45181.0,18.0,0.0,0.0,0.0,0.0,164.0,0.0,437.0,0.0,0.0,0.0,0.0,641.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,1
SRR11807383,0.0,21.0,33.0,0.0,0.0,0.0,0.0,0.0,54951.0,12.0,0.0,0.0,0.0,0.0,650.0,0.0,1185.0,0.0,0.0,0.0,0.0,1674.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39607.0,115.0,0.0,0.0,0.0,0.0,800.0,5109.0,373.0,0.0,0.0,0.0,0.0,401.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807385,0.0,0.0,408.0,0.0,0.0,0.0,0.0,6.0,32308.0,9.0,0.0,0.0,0.0,0.0,187.0,0.0,122.0,0.0,0.0,0.0,0.0,711.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807386,0.0,0.0,5949.0,0.0,0.0,0.0,0.0,0.0,41684.0,0.0,0.0,0.0,0.0,0.0,1394.0,2760.0,19.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807387,4.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,53950.0,15.0,0.0,0.0,0.0,0.0,705.0,4639.0,43.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
SRR11807388,0.0,28.0,76.0,0.0,0.0,0.0,1.0,0.0,50166.0,58.0,0.0,0.0,0.0,0.0,3550.0,1779.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807389,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,29794.0,640.0,0.0,1.0,0.0,0.0,437.0,16924.0,8.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807390,0.0,26.0,1155.0,0.0,0.0,0.0,0.0,0.0,32824.0,289.0,0.0,0.0,0.0,0.0,586.0,0.0,11.0,0.0,0.0,0.0,0.0,487.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807391,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,36707.0,509.0,0.0,0.0,0.0,0.0,1328.0,0.0,4.0,0.0,1.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807392,14.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,30347.0,122.0,0.0,0.0,0.0,0.0,458.0,0.0,8.0,0.0,0.0,0.0,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1
SRR11807393,0.0,0.0,601.0,0.0,0.0,0.0,0.0,0.0,28508.0,18.0,0.0,3.0,0.0,0.0,112.0,0.0,6.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807394,0.0,33.0,546.0,0.0,1.0,0.0,0.0,0.0,43613.0,26.0,0.0,0.0,0.0,0.0,378.0,0.0,4.0,0.0,1.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807395,0.0,131.0,373.0,0.0,0.0,0.0,0.0,0.0,93787.0,185.0,0.0,0.0,0.0,0.0,224.0,1146.0,3.0,0.0,0.0,0.0,0.0,343.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807396,0.0,14.0,221.0,0.0,0.0,0.0,0.0,0.0,34792.0,154.0,0.0,0.0,0.0,0.0,256.0,856.0,0.0,0.0,8.0,0.0,0.0,181.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
